,molecule1,molecule2,score
1424,HUMAN/ACK_3eqr_chainA,HUMAN/ALK_3l9p_altA_chainA,0.8002950596818776
1425,HUMAN/ACK_3eqr_chainA,HUMAN/ALK_3lcs_altB_chainA,0.8628394888001008
1426,HUMAN/ACK_3eqr_chainA,HUMAN/ALK_3lct_altB_chainA,0.7959247127282367
1427,HUMAN/ACK_3eqr_chainA,HUMAN/ALK_4anl_chainA,0.8318811152436744
1428,HUMAN/ACK_3eqr_chainA,HUMAN/ALK_4anq_chainA,0.838838795796555
1429,HUMAN/ACK_3eqr_chainA,HUMAN/ALK_4ans_chainA,0.8335251814569271
1430,HUMAN/ACK_3eqr_chainA,HUMAN/ALK_4ccb_chainA,0.8952466286064439
1431,HUMAN/ACK_3eqr_chainA,HUMAN/ALK_4ccu_chainA,0.8370857317885692
1432,HUMAN/ACK_3eqr_chainA,HUMAN/ALK_4cd0_chainA,0.8676466081950546
1433,HUMAN/ACK_3eqr_chainA,HUMAN/ALK_4cli_chainA,0.8153108972542502
1434,HUMAN/ACK_3eqr_chainA,HUMAN/ALK_4clj_chainA,0.8291140508260066
1435,HUMAN/ACK_3eqr_chainA,HUMAN/ALK_4cmo_chainA,0.8235290185832962
1436,HUMAN/ACK_3eqr_chainA,HUMAN/ALK_4cmt_chainA,0.8496251195208175
1437,HUMAN/ACK_3eqr_chainA,HUMAN/ALK_4cmu_chainA,0.8107665583023309
1438,HUMAN/ACK_3eqr_chainA,HUMAN/ALK_4cnh_chainB,0.9409408645411892
1439,HUMAN/ACK_3eqr_chainA,HUMAN/ALK_4ctb_chainA,0.8982255041557051
1440,HUMAN/ACK_3eqr_chainA,HUMAN/ALK_4ctc_chainA,0.8786533741752514
1441,HUMAN/ACK_3eqr_chainA,HUMAN/ALK_4dce_chainA,0.8706323487386836
1442,HUMAN/ACK_3eqr_chainA,HUMAN/ALK_4fnw_chainA,0.9062018881732531
1443,HUMAN/ACK_3eqr_chainA,HUMAN/ALK_4fnx_chainA,0.8679661240949265
1444,HUMAN/ACK_3eqr_chainA,HUMAN/ALK_4fnz_chainA,0.8861391968970823
1445,HUMAN/ACK_3eqr_chainA,HUMAN/ALK_4fob_chainA,0.8649128341829884
1446,HUMAN/ACK_3eqr_chainA,HUMAN/ALK_4foc_chainA,0.898726172676434
1447,HUMAN/ACK_3eqr_chainA,HUMAN/ALK_4fod_altA_chainA,0.8972949019033827
1448,HUMAN/ACK_3eqr_chainA,HUMAN/ALK_4joa_altA_chainA,0.8470004446671611
1449,HUMAN/ACK_3eqr_chainA,HUMAN/ALK_4mkc_altB_chainA,0.9125699602486137
1450,HUMAN/ACK_3eqr_chainA,HUMAN/ALK_4tt7_altB_chainA,0.895209677714748
1451,HUMAN/ACK_3eqr_chainA,HUMAN/ALK_4z55_altB_chainA,0.9129690900450316
1452,HUMAN/ACK_3eqr_chainA,HUMAN/ALK_5a9u_altB_chainA,0.8229471091759539
1453,HUMAN/ACK_3eqr_chainA,HUMAN/ALK_5aa8_altB_chainA,0.8187192135421075
1454,HUMAN/ACK_3eqr_chainA,HUMAN/ALK_5aa9_altA_chainA,0.8159049726103524
1455,HUMAN/ACK_3eqr_chainA,HUMAN/ALK_5aaa_altB_chainA,0.8502214362850603
1456,HUMAN/ACK_3eqr_chainA,HUMAN/ALK_5aab_altB_chainA,0.8366159262247382
1457,HUMAN/ACK_3eqr_chainA,HUMAN/ALK_5aac_altB_chainA,0.8264782755778979
1458,HUMAN/ACK_3eqr_chainA,HUMAN/ALK_5fto_altA_chainA,0.8315378114173844
1459,HUMAN/ACK_3eqr_chainA,HUMAN/ALK_5ftq_altB_chainA,0.8342807514014191
1460,HUMAN/ACK_3eqr_chainA,HUMAN/ALK_5imx_chainA,0.8969428058080622
1461,HUMAN/ACK_3eqr_chainA,HUMAN/ALK_5iui_altA_chainA,0.788051778655488
1462,HUMAN/ACK_3eqr_chainA,HUMAN/ALK_5kz0_chainA,0.8721391021179798
1463,HUMAN/ACK_3eqr_chainA,HUMAN/ALK_6cdt_chainA,0.8472665633622969
1464,HUMAN/ACK_4ewh_chainA,HUMAN/ACK_4hzr_altA_chainA,1.3384732509592794
1465,HUMAN/ACK_4ewh_chainA,HUMAN/ACK_4hzs_chainC,0.9716843834434536
1466,HUMAN/ACK_4ewh_chainA,HUMAN/ACK_4id7_chainA,1.137432469025807
1467,HUMAN/ACK_4ewh_chainA,HUMAN/ACTR2_3q4t_altA_chainB,0.7387669759878692
1468,HUMAN/ACK_4ewh_chainA,HUMAN/ACTR2_3soc_altA_chainA,0.7147626759374917
1469,HUMAN/ACK_4ewh_chainA,HUMAN/ACTR2_4asx_altB_chainB,0.7604359820406306
1470,HUMAN/ACK_4ewh_chainA,HUMAN/ACTR2B_2qlu_chainA,0.7745649372889437
1471,HUMAN/ACK_4ewh_chainA,HUMAN/ADCK3_4ped_altB_chainA,0.6440387778406231
1472,HUMAN/ACK_4ewh_chainA,HUMAN/ADCK3_5i35_chainA,0.6634851867190295
1473,HUMAN/ACK_4ewh_chainA,HUMAN/AKT1_3cqu_altB_chainA,0.7463461956261979
1474,HUMAN/ACK_4ewh_chainA,HUMAN/AKT1_3cqw_altA_chainA,0.7517213809646413
1475,HUMAN/ACK_4ewh_chainA,HUMAN/AKT1_3mv5_altB_chainA,0.7835951978951764
1476,HUMAN/ACK_4ewh_chainA,HUMAN/AKT1_3mvh_altB_chainA,0.7684084681485783
1477,HUMAN/ACK_4ewh_chainA,HUMAN/AKT1_3ocb_chainA,0.76185338011125
1478,HUMAN/ACK_4ewh_chainA,HUMAN/AKT1_3ow4_chainB,0.7284753820866252
1479,HUMAN/ACK_4ewh_chainA,HUMAN/AKT1_3qkk_chainA,0.7339804818242024
1480,HUMAN/ACK_4ewh_chainA,HUMAN/AKT1_3qkl_chainA,0.7330318144170425
1481,HUMAN/ACK_4ewh_chainA,HUMAN/AKT1_3qkm_chainA,0.7137213323458637
1482,HUMAN/ACK_4ewh_chainA,HUMAN/AKT1_4ekk_chainB,0.8083991485856953
1483,HUMAN/ACK_4ewh_chainA,HUMAN/AKT1_4ekl_chainA,0.7791646538902884
1484,HUMAN/ACK_4ewh_chainA,HUMAN/AKT1_4gv1_altB_chainA,0.7588680023763311
1485,HUMAN/ACK_4ewh_chainA,HUMAN/AKT1_6buu_altB_chainB,0.7866600110738972
1486,HUMAN/ACK_4ewh_chainA,HUMAN/AKT1_6ccy_altB_chainA,0.7051854818475969
1487,HUMAN/ACK_4ewh_chainA,HUMAN/AKT1_6npz_altB_chainA,0.8086265912174583
1488,HUMAN/ACK_4ewh_chainA,HUMAN/AKT2_1o6k_chainA,0.825894416173232
1489,HUMAN/ACK_4ewh_chainA,HUMAN/AKT2_1o6l_chainA,0.8138485589853816
1490,HUMAN/ACK_4ewh_chainA,HUMAN/AKT2_2jdo_chainA,0.8146694740573381
1491,HUMAN/ACK_4ewh_chainA,HUMAN/AKT2_2jdr_chainA,0.7925244498622325
1492,HUMAN/ACK_4ewh_chainA,HUMAN/AKT2_2uw9_chainA,0.8602263724090604
1493,HUMAN/ACK_4ewh_chainA,HUMAN/AKT2_2x39_chainA,0.8408220356444428
1494,HUMAN/ACK_4ewh_chainA,HUMAN/AKT2_2xh5_chainA,0.7650233471035583
1495,HUMAN/ACK_4ewh_chainA,HUMAN/AKT2_3d0e_chainA,0.7744216305226265
1496,HUMAN/ACK_4ewh_chainA,HUMAN/AKT2_3e87_altA_chainB,0.7639768750218885
1497,HUMAN/ACK_4ewh_chainA,HUMAN/AKT2_3e88_chainA,0.7852080664617865
1498,HUMAN/ACK_4ewh_chainA,HUMAN/AKT2_3e8d_altB_chainB,0.7571016634497751
1499,HUMAN/ACK_4ewh_chainA,HUMAN/ALK_2xb7_chainA,0.9660371536430632
1500,HUMAN/ACK_4ewh_chainA,HUMAN/ALK_2xba_chainA,0.9185997141364963
1501,HUMAN/ACK_4ewh_chainA,HUMAN/ALK_2xp2_chainA,0.9101944698850766
1502,HUMAN/ACK_4ewh_chainA,HUMAN/ALK_2yfx_chainA,0.8940722274262793
1503,HUMAN/ACK_4ewh_chainA,HUMAN/ALK_2yhv_chainA,0.8891774797496851
1504,HUMAN/ACK_4ewh_chainA,HUMAN/ALK_2yjr_altB_chainA,0.9830591217622898
1505,HUMAN/ACK_4ewh_chainA,HUMAN/ALK_2yjs_chainA,0.9244579190757086
1506,HUMAN/ACK_4ewh_chainA,HUMAN/ALK_3aox_altB_chainA,0.9454975621924233
1507,HUMAN/ACK_4ewh_chainA,HUMAN/ALK_3l9p_altA_chainA,0.8454157255353872
1508,HUMAN/ACK_4ewh_chainA,HUMAN/ALK_3lcs_altB_chainA,0.9116842941864627
1509,HUMAN/ACK_4ewh_chainA,HUMAN/ALK_3lct_altB_chainA,0.8384914103642734
1510,HUMAN/ACK_4ewh_chainA,HUMAN/ALK_4anl_chainA,0.8766407955676229
1511,HUMAN/ACK_4ewh_chainA,HUMAN/ALK_4anq_chainA,0.8860396059233125
1512,HUMAN/ACK_4ewh_chainA,HUMAN/ALK_4ans_chainA,0.8795792287853506
1513,HUMAN/ACK_4ewh_chainA,HUMAN/ALK_4ccb_chainA,0.9462614593190581
1514,HUMAN/ACK_4ewh_chainA,HUMAN/ALK_4ccu_chainA,0.8677411177864545
1515,HUMAN/ACK_4ewh_chainA,HUMAN/ALK_4cd0_chainA,0.9057354103900351
1516,HUMAN/ACK_4ewh_chainA,HUMAN/ALK_4cli_chainA,0.8523706698001655
1517,HUMAN/ACK_4ewh_chainA,HUMAN/ALK_4clj_chainA,0.8679744671433629
1518,HUMAN/ACK_4ewh_chainA,HUMAN/ALK_4cmo_chainA,0.8611988283788466
1519,HUMAN/ACK_4ewh_chainA,HUMAN/ALK_4cmt_chainA,0.8855963859098398
1520,HUMAN/ACK_4ewh_chainA,HUMAN/ALK_4cmu_chainA,0.8481785189196381
1521,HUMAN/ACK_4ewh_chainA,HUMAN/ALK_4cnh_chainB,1.005825320189481
1522,HUMAN/ACK_4ewh_chainA,HUMAN/ALK_4ctb_chainA,0.9458864115012487
1523,HUMAN/ACK_4ewh_chainA,HUMAN/ALK_4ctc_chainA,0.9320569969274441
1524,HUMAN/ACK_4ewh_chainA,HUMAN/ALK_4dce_chainA,0.9068390989908269
1525,HUMAN/ACK_4ewh_chainA,HUMAN/ALK_4fnw_chainA,0.9542744896940606
1526,HUMAN/ACK_4ewh_chainA,HUMAN/ALK_4fnx_chainA,0.9099322739496758
1527,HUMAN/ACK_4ewh_chainA,HUMAN/ALK_4fnz_chainA,0.9149943546479639
1528,HUMAN/ACK_4ewh_chainA,HUMAN/ALK_4fob_chainA,0.9127488897624787
1529,HUMAN/ACK_4ewh_chainA,HUMAN/ALK_4foc_chainA,0.9612774987952215
1530,HUMAN/ACK_4ewh_chainA,HUMAN/ALK_4fod_altA_chainA,0.9460851751515245
1531,HUMAN/ACK_4ewh_chainA,HUMAN/ALK_4joa_altA_chainA,0.8888271030271468
1532,HUMAN/ACK_4ewh_chainA,HUMAN/ALK_4mkc_altB_chainA,0.9678610531837686
1533,HUMAN/ACK_4ewh_chainA,HUMAN/ALK_4tt7_altB_chainA,0.949747991328106
1534,HUMAN/ACK_4ewh_chainA,HUMAN/ALK_4z55_altB_chainA,0.9684512494082187
1535,HUMAN/ACK_4ewh_chainA,HUMAN/ALK_5a9u_altB_chainA,0.858703526304879
1536,HUMAN/ACK_4ewh_chainA,HUMAN/ALK_5aa8_altB_chainA,0.8563635935936604
1537,HUMAN/ACK_4ewh_chainA,HUMAN/ALK_5aa9_altA_chainA,0.8571402505557792
1538,HUMAN/ACK_4ewh_chainA,HUMAN/ALK_5aaa_altB_chainA,0.8916333563117254
1539,HUMAN/ACK_4ewh_chainA,HUMAN/ALK_5aab_altB_chainA,0.8806647307097997
1540,HUMAN/ACK_4ewh_chainA,HUMAN/ALK_5aac_altB_chainA,0.8589453540972867
1541,HUMAN/ACK_4ewh_chainA,HUMAN/ALK_5fto_altA_chainA,0.8641409874289623
1542,HUMAN/ACK_4ewh_chainA,HUMAN/ALK_5ftq_altB_chainA,0.8719965957796287
1543,HUMAN/ACK_4ewh_chainA,HUMAN/ALK_5imx_chainA,0.9601800063674863
1544,HUMAN/ACK_4ewh_chainA,HUMAN/ALK_5iui_altA_chainA,0.8237098542913022
1545,HUMAN/ACK_4ewh_chainA,HUMAN/ALK_5kz0_chainA,0.9191968607332477
1546,HUMAN/ACK_4ewh_chainA,HUMAN/ALK_6cdt_chainA,0.8933636771242336
1547,HUMAN/ACK_4hzr_altA_chainA,HUMAN/ACK_4hzs_chainC,0.9125247915156717
1548,HUMAN/ACK_4hzr_altA_chainA,HUMAN/ACK_4id7_chainA,1.127879979319233
1549,HUMAN/ACK_4hzr_altA_chainA,HUMAN/ACTR2_3q4t_altA_chainB,0.6957315789211789
1550,HUMAN/ACK_4hzr_altA_chainA,HUMAN/ACTR2_3soc_altA_chainA,0.6944243605717645
1551,HUMAN/ACK_4hzr_altA_chainA,HUMAN/ACTR2_4asx_altB_chainB,0.6980613608865724
1552,HUMAN/ACK_4hzr_altA_chainA,HUMAN/ACTR2B_2qlu_chainA,0.7174382511355781
1553,HUMAN/ACK_4hzr_altA_chainA,HUMAN/ADCK3_4ped_altB_chainA,0.6299980969361861
1554,HUMAN/ACK_4hzr_altA_chainA,HUMAN/ADCK3_5i35_chainA,0.647495508779955
1555,HUMAN/ACK_4hzr_altA_chainA,HUMAN/AKT1_3cqu_altB_chainA,0.7301221135593541
1556,HUMAN/ACK_4hzr_altA_chainA,HUMAN/AKT1_3cqw_altA_chainA,0.7500956771454188
1557,HUMAN/ACK_4hzr_altA_chainA,HUMAN/AKT1_3mv5_altB_chainA,0.7669798467785278
1558,HUMAN/ACK_4hzr_altA_chainA,HUMAN/AKT1_3mvh_altB_chainA,0.7610210882480697
1559,HUMAN/ACK_4hzr_altA_chainA,HUMAN/AKT1_3ocb_chainA,0.7712710413927925
1560,HUMAN/ACK_4hzr_altA_chainA,HUMAN/AKT1_3ow4_chainB,0.7391291775969592
1561,HUMAN/ACK_4hzr_altA_chainA,HUMAN/AKT1_3qkk_chainA,0.7419216611227046
1562,HUMAN/ACK_4hzr_altA_chainA,HUMAN/AKT1_3qkl_chainA,0.7328112325031626
1563,HUMAN/ACK_4hzr_altA_chainA,HUMAN/AKT1_3qkm_chainA,0.7269712679183509
1564,HUMAN/ACK_4hzr_altA_chainA,HUMAN/AKT1_4ekk_chainB,0.7772427237752005
1565,HUMAN/ACK_4hzr_altA_chainA,HUMAN/AKT1_4ekl_chainA,0.748590438836789
1566,HUMAN/ACK_4hzr_altA_chainA,HUMAN/AKT1_4gv1_altB_chainA,0.7568700459652522
1567,HUMAN/ACK_4hzr_altA_chainA,HUMAN/AKT1_6buu_altB_chainB,0.760437168913997
1568,HUMAN/ACK_4hzr_altA_chainA,HUMAN/AKT1_6ccy_altB_chainA,0.744974224343047
1569,HUMAN/ACK_4hzr_altA_chainA,HUMAN/AKT1_6npz_altB_chainA,0.7718941232355978
1570,HUMAN/ACK_4hzr_altA_chainA,HUMAN/AKT2_1o6k_chainA,0.8075353028349076
1571,HUMAN/ACK_4hzr_altA_chainA,HUMAN/AKT2_1o6l_chainA,0.804330808829852
1572,HUMAN/ACK_4hzr_altA_chainA,HUMAN/AKT2_2jdo_chainA,0.8109086172974185
1573,HUMAN/ACK_4hzr_altA_chainA,HUMAN/AKT2_2jdr_chainA,0.7947708508489125
1574,HUMAN/ACK_4hzr_altA_chainA,HUMAN/AKT2_2uw9_chainA,0.8332382203053184
1575,HUMAN/ACK_4hzr_altA_chainA,HUMAN/AKT2_2x39_chainA,0.833707704501294
1576,HUMAN/ACK_4hzr_altA_chainA,HUMAN/AKT2_2xh5_chainA,0.791372021074766
1577,HUMAN/ACK_4hzr_altA_chainA,HUMAN/AKT2_3d0e_chainA,0.7742228893022223
1578,HUMAN/ACK_4hzr_altA_chainA,HUMAN/AKT2_3e87_altA_chainB,0.7874848894102215
1579,HUMAN/ACK_4hzr_altA_chainA,HUMAN/AKT2_3e88_chainA,0.798195117494364
1580,HUMAN/ACK_4hzr_altA_chainA,HUMAN/AKT2_3e8d_altB_chainB,0.7667677469401516
1581,HUMAN/ACK_4hzr_altA_chainA,HUMAN/ALK_2xb7_chainA,0.872649909475955
1582,HUMAN/ACK_4hzr_altA_chainA,HUMAN/ALK_2xba_chainA,0.8931853676442534
1583,HUMAN/ACK_4hzr_altA_chainA,HUMAN/ALK_2xp2_chainA,0.8575241560603009
1584,HUMAN/ACK_4hzr_altA_chainA,HUMAN/ALK_2yfx_chainA,0.8393569727937864
1585,HUMAN/ACK_4hzr_altA_chainA,HUMAN/ALK_2yhv_chainA,0.845416940762532
1586,HUMAN/ACK_4hzr_altA_chainA,HUMAN/ALK_2yjr_altB_chainA,0.9064314172702321
1587,HUMAN/ACK_4hzr_altA_chainA,HUMAN/ALK_2yjs_chainA,0.9055914824398346
1588,HUMAN/ACK_4hzr_altA_chainA,HUMAN/ALK_3aox_altB_chainA,0.9132763702969242
1589,HUMAN/ACK_4hzr_altA_chainA,HUMAN/ALK_3l9p_altA_chainA,0.8059908665716311
1590,HUMAN/ACK_4hzr_altA_chainA,HUMAN/ALK_3lcs_altB_chainA,0.8404205417978662
1591,HUMAN/ACK_4hzr_altA_chainA,HUMAN/ALK_3lct_altB_chainA,0.797377753460043
1592,HUMAN/ACK_4hzr_altA_chainA,HUMAN/ALK_4anl_chainA,0.8291721378890881
1593,HUMAN/ACK_4hzr_altA_chainA,HUMAN/ALK_4anq_chainA,0.8404178403185001
1594,HUMAN/ACK_4hzr_altA_chainA,HUMAN/ALK_4ans_chainA,0.8343156661395472
1595,HUMAN/ACK_4hzr_altA_chainA,HUMAN/ALK_4ccb_chainA,0.8694711171246201
1596,HUMAN/ACK_4hzr_altA_chainA,HUMAN/ALK_4ccu_chainA,0.9445928367023954
1597,HUMAN/ACK_4hzr_altA_chainA,HUMAN/ALK_4cd0_chainA,0.850299359146855
1598,HUMAN/ACK_4hzr_altA_chainA,HUMAN/ALK_4cli_chainA,0.8073235141961239
1599,HUMAN/ACK_4hzr_altA_chainA,HUMAN/ALK_4clj_chainA,0.829080360277397
1600,HUMAN/ACK_4hzr_altA_chainA,HUMAN/ALK_4cmo_chainA,0.8176517446855184
1601,HUMAN/ACK_4hzr_altA_chainA,HUMAN/ALK_4cmt_chainA,0.9493776885603339
1602,HUMAN/ACK_4hzr_altA_chainA,HUMAN/ALK_4cmu_chainA,0.803372246050799
1603,HUMAN/ACK_4hzr_altA_chainA,HUMAN/ALK_4cnh_chainB,0.8875563720423507
1604,HUMAN/ACK_4hzr_altA_chainA,HUMAN/ALK_4ctb_chainA,0.9252937653818885
1605,HUMAN/ACK_4hzr_altA_chainA,HUMAN/ALK_4ctc_chainA,0.9078279832125618
1606,HUMAN/ACK_4hzr_altA_chainA,HUMAN/ALK_4dce_chainA,0.9724600419514575
1607,HUMAN/ACK_4hzr_altA_chainA,HUMAN/ALK_4fnw_chainA,0.922416242423937
1608,HUMAN/ACK_4hzr_altA_chainA,HUMAN/ALK_4fnx_chainA,0.8848392622574146
1609,HUMAN/ACK_4hzr_altA_chainA,HUMAN/ALK_4fnz_chainA,0.9616318685214144
1610,HUMAN/ACK_4hzr_altA_chainA,HUMAN/ALK_4fob_chainA,0.8327440662282395
1611,HUMAN/ACK_4hzr_altA_chainA,HUMAN/ALK_4foc_chainA,0.8481498551336375
1612,HUMAN/ACK_4hzr_altA_chainA,HUMAN/ALK_4fod_altA_chainA,0.8418579624447915
1613,HUMAN/ACK_4hzr_altA_chainA,HUMAN/ALK_4joa_altA_chainA,0.8683027910241489
1614,HUMAN/ACK_4hzr_altA_chainA,HUMAN/ALK_4mkc_altB_chainA,0.8719465287384041
1615,HUMAN/ACK_4hzr_altA_chainA,HUMAN/ALK_4tt7_altB_chainA,0.9145758660518719
1616,HUMAN/ACK_4hzr_altA_chainA,HUMAN/ALK_4z55_altB_chainA,0.8659970725012544
1617,HUMAN/ACK_4hzr_altA_chainA,HUMAN/ALK_5a9u_altB_chainA,0.9135462448096852
1618,HUMAN/ACK_4hzr_altA_chainA,HUMAN/ALK_5aa8_altB_chainA,0.9036118144765976
1619,HUMAN/ACK_4hzr_altA_chainA,HUMAN/ALK_5aa9_altA_chainA,0.8211641201627096
1620,HUMAN/ACK_4hzr_altA_chainA,HUMAN/ALK_5aaa_altB_chainA,0.8371655474280653
1621,HUMAN/ACK_4hzr_altA_chainA,HUMAN/ALK_5aab_altB_chainA,0.8357882904136701
1622,HUMAN/ACK_4hzr_altA_chainA,HUMAN/ALK_5aac_altB_chainA,0.9031587063529269
1623,HUMAN/ACK_4hzr_altA_chainA,HUMAN/ALK_5fto_altA_chainA,0.8132197012279911
1624,HUMAN/ACK_4hzr_altA_chainA,HUMAN/ALK_5ftq_altB_chainA,0.8159072044555291
1625,HUMAN/ACK_4hzr_altA_chainA,HUMAN/ALK_5imx_chainA,0.8564061162249336
1626,HUMAN/ACK_4hzr_altA_chainA,HUMAN/ALK_5iui_altA_chainA,0.7815616717085885
1627,HUMAN/ACK_4hzr_altA_chainA,HUMAN/ALK_5kz0_chainA,0.864902873399356
1628,HUMAN/ACK_4hzr_altA_chainA,HUMAN/ALK_6cdt_chainA,0.8424134646509296
1629,HUMAN/ACK_4hzs_chainC,HUMAN/ACK_4id7_chainA,1.0368258747806771
1630,HUMAN/ACK_4hzs_chainC,HUMAN/ACTR2_3q4t_altA_chainB,0.6418820901369133
1631,HUMAN/ACK_4hzs_chainC,HUMAN/ACTR2_3soc_altA_chainA,0.6302768951975846
1632,HUMAN/ACK_4hzs_chainC,HUMAN/ACTR2_4asx_altB_chainB,0.6389417581520781
1633,HUMAN/ACK_4hzs_chainC,HUMAN/ACTR2B_2qlu_chainA,0.6505599171761545
1634,HUMAN/ACK_4hzs_chainC,HUMAN/ADCK3_4ped_altB_chainA,0.5316806367397867
1635,HUMAN/ACK_4hzs_chainC,HUMAN/ADCK3_5i35_chainA,0.579272159697159
1636,HUMAN/ACK_4hzs_chainC,HUMAN/AKT1_3cqu_altB_chainA,0.6538345834046247
1637,HUMAN/ACK_4hzs_chainC,HUMAN/AKT1_3cqw_altA_chainA,0.629602380517257
1638,HUMAN/ACK_4hzs_chainC,HUMAN/AKT1_3mv5_altB_chainA,0.6415834710005881
1639,HUMAN/ACK_4hzs_chainC,HUMAN/AKT1_3mvh_altB_chainA,0.6436382274520853
1640,HUMAN/ACK_4hzs_chainC,HUMAN/AKT1_3ocb_chainA,0.6397477624989379
1641,HUMAN/ACK_4hzs_chainC,HUMAN/AKT1_3ow4_chainB,0.6272781601195351
1642,HUMAN/ACK_4hzs_chainC,HUMAN/AKT1_3qkk_chainA,0.6336995330779388
1643,HUMAN/ACK_4hzs_chainC,HUMAN/AKT1_3qkl_chainA,0.6397369499725585
1644,HUMAN/ACK_4hzs_chainC,HUMAN/AKT1_3qkm_chainA,0.6198396426623948
1645,HUMAN/ACK_4hzs_chainC,HUMAN/AKT1_4ekk_chainB,0.6560469078103726
1646,HUMAN/ACK_4hzs_chainC,HUMAN/AKT1_4ekl_chainA,0.6494473801804259
1647,HUMAN/ACK_4hzs_chainC,HUMAN/AKT1_4gv1_altB_chainA,0.6336738789681818
1648,HUMAN/ACK_4hzs_chainC,HUMAN/AKT1_6buu_altB_chainB,0.6447774342292392
1649,HUMAN/ACK_4hzs_chainC,HUMAN/AKT1_6ccy_altB_chainA,0.6249223031249003
1650,HUMAN/ACK_4hzs_chainC,HUMAN/AKT1_6npz_altB_chainA,0.6601842171686371
1651,HUMAN/ACK_4hzs_chainC,HUMAN/AKT2_1o6k_chainA,0.6865422228387787
1652,HUMAN/ACK_4hzs_chainC,HUMAN/AKT2_1o6l_chainA,0.6827885300981474
1653,HUMAN/ACK_4hzs_chainC,HUMAN/AKT2_2jdo_chainA,0.6666282513835283
1654,HUMAN/ACK_4hzs_chainC,HUMAN/AKT2_2jdr_chainA,0.6690946532180768
1655,HUMAN/ACK_4hzs_chainC,HUMAN/AKT2_2uw9_chainA,0.6831190152843332
1656,HUMAN/ACK_4hzs_chainC,HUMAN/AKT2_2x39_chainA,0.676538527847268
1657,HUMAN/ACK_4hzs_chainC,HUMAN/AKT2_2xh5_chainA,0.6411751498177283
1658,HUMAN/ACK_4hzs_chainC,HUMAN/AKT2_3d0e_chainA,0.6663579952953639
1659,HUMAN/ACK_4hzs_chainC,HUMAN/AKT2_3e87_altA_chainB,0.6553077986811887
1660,HUMAN/ACK_4hzs_chainC,HUMAN/AKT2_3e88_chainA,0.671131194924795
1661,HUMAN/ACK_4hzs_chainC,HUMAN/AKT2_3e8d_altB_chainB,0.6556830530222896
1662,HUMAN/ACK_4hzs_chainC,HUMAN/ALK_2xb7_chainA,0.7787177372805918
1663,HUMAN/ACK_4hzs_chainC,HUMAN/ALK_2xba_chainA,0.7303154022033188
1664,HUMAN/ACK_4hzs_chainC,HUMAN/ALK_2xp2_chainA,0.7701371377672674
1665,HUMAN/ACK_4hzs_chainC,HUMAN/ALK_2yfx_chainA,0.7544876380321326
1666,HUMAN/ACK_4hzs_chainC,HUMAN/ALK_2yhv_chainA,0.7543105283930478
1667,HUMAN/ACK_4hzs_chainC,HUMAN/ALK_2yjr_altB_chainA,0.8304471841645211
1668,HUMAN/ACK_4hzs_chainC,HUMAN/ALK_2yjs_chainA,0.7331793982476142
1669,HUMAN/ACK_4hzs_chainC,HUMAN/ALK_3aox_altB_chainA,0.7327194717738095
1670,HUMAN/ACK_4hzs_chainC,HUMAN/ALK_3l9p_altA_chainA,0.743540719945365
1671,HUMAN/ACK_4hzs_chainC,HUMAN/ALK_3lcs_altB_chainA,0.7589743702558899
1672,HUMAN/ACK_4hzs_chainC,HUMAN/ALK_3lct_altB_chainA,0.739322938601094
1673,HUMAN/ACK_4hzs_chainC,HUMAN/ALK_4anl_chainA,0.7555654235125138
1674,HUMAN/ACK_4hzs_chainC,HUMAN/ALK_4anq_chainA,0.7616269808531646
1675,HUMAN/ACK_4hzs_chainC,HUMAN/ALK_4ans_chainA,0.7607396910673746
1676,HUMAN/ACK_4hzs_chainC,HUMAN/ALK_4ccb_chainA,0.7940681553541283
1677,HUMAN/ACK_4hzs_chainC,HUMAN/ALK_4ccu_chainA,0.7289523580239972
1678,HUMAN/ACK_4hzs_chainC,HUMAN/ALK_4cd0_chainA,0.7746619617331341
1679,HUMAN/ACK_4hzs_chainC,HUMAN/ALK_4cli_chainA,0.7604032187029766
1680,HUMAN/ACK_4hzs_chainC,HUMAN/ALK_4clj_chainA,0.7642355358704798
1681,HUMAN/ACK_4hzs_chainC,HUMAN/ALK_4cmo_chainA,0.7601607263735242
1682,HUMAN/ACK_4hzs_chainC,HUMAN/ALK_4cmt_chainA,0.743541644093374
1683,HUMAN/ACK_4hzs_chainC,HUMAN/ALK_4cmu_chainA,0.757870331558085
1684,HUMAN/ACK_4hzs_chainC,HUMAN/ALK_4cnh_chainB,0.7986558364257927
1685,HUMAN/ACK_4hzs_chainC,HUMAN/ALK_4ctb_chainA,0.7537158160625724
1686,HUMAN/ACK_4hzs_chainC,HUMAN/ALK_4ctc_chainA,0.7374266930601188
1687,HUMAN/ACK_4hzs_chainC,HUMAN/ALK_4dce_chainA,0.7399807469786662
1688,HUMAN/ACK_4hzs_chainC,HUMAN/ALK_4fnw_chainA,0.7478813481813387
1689,HUMAN/ACK_4hzs_chainC,HUMAN/ALK_4fnx_chainA,0.7215060836349352
1690,HUMAN/ACK_4hzs_chainC,HUMAN/ALK_4fnz_chainA,0.7460807891934572
1691,HUMAN/ACK_4hzs_chainC,HUMAN/ALK_4fob_chainA,0.7739388595670962
